"id","name","gender","gender_probability","age","age_group","country_id","country_name","country_probability","created_at"
"019db92c-fa57-72bd-9cb6-dfb33a495ef7","Mark Baker","male",0.71,23,"adult","BR","Brazil",0.35,"2026-04-23T07:17:35.795Z"
"019db92c-fa57-72bd-9cb6-dad2360e9862","Richard Asante","male",0.68,45,"adult","SN","Senegal",0.42,"2026-04-23T07:17:35.487Z"
"019db92c-fa57-72bd-9cb6-d77a3d15c11f","Dorothy Garcia","female",0.83,50,"adult","GB","United Kingdom",0.15,"2026-04-23T07:17:35.166Z"
"019db92c-fa57-72bd-9cb6-d037c4cb9135","Yaw Kaboré","male",0.8,42,"adult","BJ","Benin",0.79,"2026-04-23T07:17:34.847Z"
"019db92c-fa57-72bd-9cb6-cd2a5a2bb2f0","Getachew Tadesse","male",0.74,8,"child","ET","Ethiopia",0.87,"2026-04-23T07:17:34.520Z"
"019db92c-fa57-72bd-9cb6-c9f1f81f667c","Thandiwe Nyoni","female",0.91,42,"adult","ZM","Zambia",0.48,"2026-04-23T07:17:34.195Z"
"019db92c-fa57-72bd-9cb6-c78b5c2b80a1","David Amoah","male",0.87,40,"adult","NG","Nigeria",0.17,"2026-04-23T07:17:33.864Z"
"019db92c-fa57-72bd-9cb6-c1a0aacad463","Marcel Ondimba","male",0.78,44,"adult","CD","DR Congo",0.31,"2026-04-23T07:17:33.468Z"
"019db92c-fa57-72bd-9cb6-bf39bdadb426","Efua Gbessi","female",0.95,58,"adult","BJ","Benin",0.93,"2026-04-23T07:17:32.162Z"
"019db92c-fa57-72bd-9cb6-b8d468f593c7","Lisa Young","female",0.76,21,"adult","JP","Japan",0.42,"2026-04-23T07:17:31.849Z"
"019db92c-fa56-726b-8edf-b50d096dddc3","Aminata Okafor","female",0.94,40,"adult","BJ","Benin",0.53,"2026-04-23T07:17:31.536Z"
"019db92c-fa56-726b-8edf-b1e180dc9e83","Akua Babatunde","female",0.84,23,"adult","NG","Nigeria",0.45,"2026-04-23T07:17:31.220Z"
"019db92c-fa56-726b-8edf-acf3121e1be0","Ramatu Abebe","female",0.68,78,"senior","MZ","Mozambique",0.27,"2026-04-23T07:17:30.864Z"
"019db92c-fa56-726b-8edf-a85a5ea1b62a","Yaa Agbodji","female",0.68,19,"teenager","ML","Mali",0.64,"2026-04-23T07:17:30.553Z"
"019db92c-fa56-726b-8edf-a6f876c7536d","Yaa Zinsou","female",0.83,25,"adult","SN","Senegal",0.3,"2026-04-23T07:17:30.239Z"
"019db92c-fa56-726b-8edf-a1abac8c7377","Nomsa Nkosi","female",0.91,18,"teenager","ZA","South Africa",0.21,"2026-04-23T07:17:29.916Z"
"019db92c-fa56-726b-8edf-9c3ef5342e4e","Munashe Mhlanga","male",0.98,42,"adult","ZM","Zambia",0.93,"2026-04-23T07:17:29.487Z"
"019db92c-fa56-726b-8edf-9a8b6e06bb2d","Zulai Tadesse","female",0.77,23,"adult","KE","Kenya",0.62,"2026-04-23T07:17:29.135Z"
"019db92c-fa56-726b-8edf-97ad20f536b7","Robert Edwards","male",0.96,34,"adult","JP","Japan",0.62,"2026-04-23T07:17:28.799Z"
"019db92c-fa56-726b-8edf-90fdc3cc5a14","Hajar Khalil","female",0.77,21,"adult","TN","Tunisia",0.58,"2026-04-23T07:17:28.480Z"
"019db92c-fa56-726b-8edf-8cecee09a1f8","Thandeka Mnguni","female",0.87,10,"child","TZ","Tanzania",0.41,"2026-04-23T07:17:28.168Z"
"019db92c-fa56-726b-8edf-8820c155c805","Sizwe Nyoni","male",0.73,51,"adult","AO","Angola",0.62,"2026-04-23T07:17:27.840Z"
"019db92c-fa56-726b-8edf-87e17d838b4e","Mengistu Hassan","male",0.92,15,"teenager","KE","Kenya",0.47,"2026-04-23T07:17:27.540Z"
"019db92c-fa56-726b-8edf-8097bdded830","Patient Nkoghe","male",0.98,32,"adult","CD","DR Congo",0.82,"2026-04-23T07:17:27.216Z"
"019db92c-fa56-726b-8edf-7f63da2f1a6c","Rania Tazi","female",0.9,47,"adult","EG","Egypt",0.27,"2026-04-23T07:17:26.896Z"
"019db92c-fa56-726b-8edf-7a460b36fb55","Lindiwe Kamau","female",0.65,58,"adult","KE","Kenya",0.2,"2026-04-23T07:17:26.580Z"
"019db92c-fa56-726b-8edf-77bb14b540df","Mamadou Nwosu","male",0.84,52,"adult","BJ","Benin",0.17,"2026-04-23T07:17:26.249Z"
"019db92c-fa56-726b-8edf-73606d417c4f","Kunle Konaté","male",0.82,86,"senior","GH","Ghana",0.83,"2026-04-23T07:17:25.940Z"
"019db92c-fa56-726b-8edf-6ec065851e99","Nyambura Khumalo","female",0.8,18,"teenager","ET","Ethiopia",0.59,"2026-04-23T07:17:24.608Z"
"019db92c-fa56-726b-8edf-6a42e03c565a","Daniel Kponton","male",0.89,15,"teenager","GH","Ghana",0.7,"2026-04-23T07:17:24.280Z"
"019db92c-fa56-726b-8edf-6556480447c8","Blessing Eze","female",0.65,37,"adult","EH","Western Sahara",0.34,"2026-04-23T07:17:23.960Z"
"019db92c-fa56-726b-8edf-61749f5fa5a9","Alexis Nwosu","male",0.94,53,"adult","CI","Côte d'Ivoire",0.34,"2026-04-23T07:17:23.647Z"
"019db92c-fa56-726b-8edf-5d541b0a65c8","Farah Mwangi","male",0.87,38,"adult","ET","Ethiopia",0.93,"2026-04-23T07:17:23.321Z"
"019db92c-fa56-726b-8edf-5ace9fcc0708","Hervé Okafor","male",0.92,33,"adult","GH","Ghana",0.54,"2026-04-23T07:17:22.987Z"
"019db92c-fa56-726b-8edf-544cc9c240d9","Bongani Awino","male",0.67,79,"senior","MW","Malawi",0.78,"2026-04-23T07:17:22.678Z"
"019db92c-fa56-726b-8edf-51eae840e7cd","Florentine Okonkwo","female",0.8,44,"adult","CI","Côte d'Ivoire",0.71,"2026-04-23T07:17:22.331Z"
"019db92c-fa56-726b-8edf-4ec112b2daeb","Mercy Asante","female",0.82,5,"child","NG","Nigeria",0.79,"2026-04-23T07:17:21.943Z"
"019db92c-fa56-726b-8edf-49e81880ff74","Amina Ahmed","female",0.9,85,"senior","ET","Ethiopia",0.52,"2026-04-23T07:17:21.585Z"
"019db92c-fa56-726b-8edf-4709eae6e04d","Lisa Williams","female",0.72,48,"adult","FR","France",0.6,"2026-04-23T07:17:21.218Z"
"019db92c-fa56-726b-8edf-4130f25f507b","Kojo Zongo","male",0.71,80,"senior","BJ","Benin",0.61,"2026-04-23T07:17:20.885Z"
"019db92c-fa56-726b-8edf-3f840347a6de","Bintou Agyei","female",0.86,83,"senior","NG","Nigeria",0.19,"2026-04-23T07:17:20.521Z"
"019db92c-fa56-726b-8edf-3bf20980b390","Dorothy Carter","female",0.81,53,"adult","FR","France",0.72,"2026-04-23T07:17:20.173Z"
"019db92c-fa56-726b-8edf-345902ea3d5a","Providence Bomboko","female",0.98,53,"adult","CM","Cameroon",0.7,"2026-04-23T07:17:19.831Z"
"019db92c-fa56-726b-8edf-33455a5e78a7","Mumbi Bekele","female",0.77,57,"adult","UG","Uganda",0.55,"2026-04-23T07:17:16.152Z"
"019db92c-fa56-726b-8edf-2f146256c8bd","Bongani Cele","male",0.88,66,"senior","KE","Kenya",0.15,"2026-04-23T07:17:15.676Z"
"019db92c-fa56-726b-8edf-2a077854bda0","Haile Mohamed","male",0.84,41,"adult","TZ","Tanzania",0.77,"2026-04-23T07:17:15.344Z"
"019db92c-fa56-726b-8edf-275caed212c1","Adjoua Dossou","female",0.66,18,"teenager","GH","Ghana",0.21,"2026-04-23T07:17:15.018Z"
"019db92c-fa56-726b-8edf-2064f3412941","Mwangi Masondo","male",0.82,21,"adult","ET","Ethiopia",0.23,"2026-04-23T07:17:14.685Z"
"019db92c-fa56-726b-8edf-1cc5634896fe","Nompumelelo Odhiambo","female",0.85,25,"adult","RW","Rwanda",0.8,"2026-04-23T07:17:14.344Z"
"019db92c-fa56-726b-8edf-198d0c5aec20","Afia Camara","female",0.77,59,"adult","GH","Ghana",0.66,"2026-04-23T07:17:14.007Z"
"019db92c-fa56-726b-8edf-1540acaeca3d","Yeshi Nxumalo","female",0.66,8,"child","TZ","Tanzania",0.85,"2026-04-23T07:17:13.604Z"
"019db92c-fa56-726b-8edf-135b618602b8","Gloire Kabila","female",0.74,71,"senior","TD","Chad",0.45,"2026-04-23T07:17:13.256Z"
"019db92c-fa56-726b-8edf-0f39920fb6e8","Zodwa Tshuma","female",0.75,49,"adult","ZA","South Africa",0.56,"2026-04-23T07:17:12.914Z"
"019db92c-fa56-726b-8edf-0b434d770a87","Simba Nxumalo","male",0.67,86,"senior","ZW","Zimbabwe",0.65,"2026-04-23T07:17:12.596Z"
"019db92c-fa56-726b-8edf-077a46b2acc9","Amenan Tchalla","female",0.95,41,"adult","EH","Western Sahara",0.27,"2026-04-23T07:17:12.256Z"
"019db92c-fa56-726b-8edf-008d4f7edfcc","Nancy Garcia","female",0.66,27,"adult","CN","China",0.67,"2026-04-23T07:17:11.945Z"
"019db92c-fa56-726b-8ede-fc89198844c1","Jeanne Lumumba","female",0.94,81,"senior","GA","Gabon",0.54,"2026-04-23T07:17:11.456Z"
"019db92c-fa56-726b-8ede-f8c8141c6ca2","Adhiambo Adhiambo","female",0.74,87,"senior","ET","Ethiopia",0.81,"2026-04-23T07:17:11.136Z"
"019db92c-fa56-726b-8ede-f71b10a36084","Nana Zinsou","male",0.78,46,"adult","ML","Mali",0.11,"2026-04-23T07:17:10.824Z"
"019db92c-fa56-726b-8ede-f30663eb28c8","Jama Abdi","male",0.88,54,"adult","ET","Ethiopia",0.76,"2026-04-23T07:17:10.504Z"
"019db92c-fa56-726b-8ede-ee44393f14ae","Serge Adomou","male",0.91,43,"adult","SL","Sierra Leone",0.68,"2026-04-23T07:17:10.184Z"
"019db92c-fa56-726b-8ede-e943291b6bc7","Hyacinthe Mboumba","male",0.71,35,"adult","CM","Cameroon",0.49,"2026-04-23T07:17:09.631Z"
"019db92c-fa56-726b-8ede-e7212e0e3a34","Bintou Ouédraogo","female",0.74,32,"adult","CI","Côte d'Ivoire",0.51,"2026-04-23T07:17:08.991Z"
"019db92c-fa56-726b-8ede-e037edf354ee","Rudo Mthembu","male",0.86,28,"adult","ZA","South Africa",0.93,"2026-04-23T07:17:08.276Z"
"019db92c-fa56-726b-8ede-de952c34ba12","Dina Berrada","female",0.94,19,"teenager","SD","Sudan",0.54,"2026-04-23T07:17:07.876Z"
"019db92c-fa56-726b-8ede-dbd000acb869","Grâce Ouédraogo","female",0.85,49,"adult","NG","Nigeria",0.2,"2026-04-23T07:17:07.156Z"
"019db92c-fa56-726b-8ede-d7cd757c2b4d","Rakiya Ndlovu","female",0.88,34,"adult","UG","Uganda",0.24,"2026-04-23T07:17:05.664Z"
"019db92c-fa56-726b-8ede-d2f637a886d8","Kamau Ahmed","male",0.73,17,"teenager","TZ","Tanzania",0.14,"2026-04-23T07:17:04.255Z"
"019db92c-fa56-726b-8ede-cfecc69b5e77","Wangari Awino","female",0.76,50,"adult","BI","Burundi",0.31,"2026-04-23T07:17:03.936Z"
"019db92c-fa56-726b-8ede-cbd786f4c76e","Njoroge Adhiambo","male",0.89,50,"adult","MZ","Mozambique",0.5,"2026-04-23T07:17:03.484Z"
"019db92c-fa56-726b-8ede-c7588db6bfb5","Cheikh Hounsou","male",0.94,28,"adult","CI","Côte d'Ivoire",0.26,"2026-04-23T07:17:03.106Z"
"019db92c-fa56-726b-8ede-c3e728855886","Espérance Bomboko","female",0.93,68,"senior","CD","DR Congo",0.52,"2026-04-23T07:17:02.791Z"
"019db92c-fa56-726b-8ede-bd2bd5400c86","Michael Okafor","male",0.89,66,"senior","SN","Senegal",0.69,"2026-04-23T07:17:02.466Z"
"019db92c-fa56-726b-8ede-bb9656907c99","Ouma Bekele","male",0.86,33,"adult","ET","Ethiopia",0.16,"2026-04-23T07:17:02.144Z"
"019db92c-fa56-726b-8ede-b797ab007de0","Oumar Dossou","male",0.83,33,"adult","NG","Nigeria",0.66,"2026-04-23T07:17:01.824Z"
"019db92c-fa56-726b-8ede-b211ac7dc873","Tariro Nxumalo","female",0.69,50,"adult","ZW","Zimbabwe",0.49,"2026-04-23T07:17:01.496Z"
"019db92c-fa56-726b-8ede-ad93f3c0ee5f","Maame Osei","female",0.87,53,"adult","SN","Senegal",0.52,"2026-04-23T07:17:01.127Z"
"019db92c-fa56-726b-8ede-a8c4997f6a87","Nompumelelo Tshuma","female",0.67,44,"adult","ZM","Zambia",0.65,"2026-04-23T07:17:00.817Z"
"019db92c-fa56-726b-8ede-a48097a1b50b","Walid Berrada","male",0.85,7,"child","EG","Egypt",0.29,"2026-04-23T07:17:00.284Z"
"019db92c-fa56-726b-8ede-a0a33acf6717","Kadiatou Tapsoba","female",0.76,15,"teenager","GW","Guinea-Bissau",0.41,"2026-04-23T07:16:59.905Z"
"019db92c-fa56-726b-8ede-9ee18fd47179","Dina Tahir","female",0.87,13,"teenager","SD","Sudan",0.89,"2026-04-23T07:16:58.946Z"
"019db92c-fa56-726b-8ede-98efb4827f24","Adwoa Barro","female",0.85,50,"adult","SN","Senegal",0.85,"2026-04-23T07:16:56.765Z"
"019db92c-fa56-726b-8ede-96e83d67e828","Tsitsi Mhlanga","female",0.73,22,"adult","AO","Angola",0.81,"2026-04-23T07:16:56.447Z"
"019db92c-fa56-726b-8ede-92bdce1bd2ae","Honorine Barro","female",0.94,90,"senior","GW","Guinea-Bissau",0.53,"2026-04-23T07:16:56.124Z"
"019db92c-fa56-726b-8ede-8ec27efcef2c","Célestin Nguema","male",0.93,30,"adult","CD","DR Congo",0.33,"2026-04-23T07:16:54.516Z"
"019db92c-fa56-726b-8ede-898cfed81ac5","Chérie Mobutu","female",0.68,77,"senior","CD","DR Congo",0.44,"2026-04-23T07:16:53.551Z"
"019db92c-fa56-726b-8ede-876a14794886","Bongiwe Ndlovu","female",0.77,34,"adult","AO","Angola",0.24,"2026-04-23T07:16:53.232Z"
"019db92c-fa56-726b-8ede-83552558576b","Mulu Waweru","female",0.83,66,"senior","RW","Rwanda",0.65,"2026-04-23T07:16:52.168Z"
"019db92c-fa56-726b-8ede-7ebe8b9cad13","Nandi Shabalala","female",0.84,54,"adult","ZA","South Africa",0.78,"2026-04-23T07:16:50.616Z"
"019db92c-fa56-726b-8ede-79e7276542f5","Maryam Tesfaye","female",0.79,24,"adult","KE","Kenya",0.64,"2026-04-23T07:16:50.277Z"
"019db92c-fa56-726b-8ede-77b931553e26","Aminata Tchalla","female",0.75,11,"child","NG","Nigeria",0.65,"2026-04-23T07:16:49.957Z"
"019db92c-fa55-7289-bfe3-5d92ebd96ac1","Aminata Bah","female",0.85,87,"senior","EH","Western Sahara",0.3,"2026-04-23T07:16:49.622Z"
"019db92c-fa55-7289-bfe3-59a68bf6e807","Bayo Hounsou","male",0.76,48,"adult","BF","Burkina Faso",0.73,"2026-04-23T07:16:49.174Z"
"019db92c-fa55-7289-bfe3-5786d59a1da9","Claire Mukendi","female",0.89,77,"senior","CM","Cameroon",0.39,"2026-04-23T07:16:48.724Z"
"019db92c-fa55-7289-bfe3-516df9d85cfd","Maame Zinsou","female",0.68,59,"adult","BJ","Benin",0.84,"2026-04-23T07:16:48.376Z"
"019db92c-fa55-7289-bfe3-4cdc48827da6","Michael Thomas","male",0.71,47,"adult","AU","Australia",0.91,"2026-04-23T07:16:48.030Z"
"019db92c-fa55-7289-bfe3-48f93155e473","Zodwa Dlamini","female",0.66,43,"adult","ZM","Zambia",0.16,"2026-04-23T07:16:47.703Z"
"019db92c-fa55-7289-bfe3-44d6121e87bb","Rakiya Alemu","female",0.87,40,"adult","RW","Rwanda",0.52,"2026-04-23T07:16:47.381Z"
"019db92c-fa55-7289-bfe3-425a1d6a1f72","Amanda Nguyen","female",0.74,28,"adult","FR","France",0.68,"2026-04-23T07:16:47.055Z"
"019db92c-fa55-7289-bfe3-3c4acba96f0c","Thomas Jackson","male",0.94,36,"adult","AU","Australia",0.6,"2026-04-23T07:16:46.756Z"
"019db92c-fa55-7289-bfe3-38e836d7c3b0","Providence Obiang","female",0.94,84,"senior","CD","DR Congo",0.27,"2026-04-23T07:16:43.294Z"
"019db92c-fa55-7289-bfe3-3649b218d6fb","Rakiya Ouma","female",0.75,56,"adult","MZ","Mozambique",0.43,"2026-04-23T07:16:42.871Z"
"019db92c-fa55-7289-bfe3-30c2b0a96c4c","Emeka Olawale","male",0.99,22,"adult","GH","Ghana",0.31,"2026-04-23T07:16:40.951Z"
"019db92c-fa55-7289-bfe3-2eeddc5b0c93","Auxilia Shabalala","female",0.92,73,"senior","BW","Botswana",0.53,"2026-04-23T07:16:40.636Z"
"019db92c-fa55-7289-bfe3-2979c8df139f","Haile Warsame","male",0.92,53,"adult","UG","Uganda",0.9,"2026-04-23T07:16:40.324Z"
"019db92c-fa55-7289-bfe3-2494639f0100","Nyambura Desta","female",0.83,57,"adult","UG","Uganda",0.73,"2026-04-23T07:16:39.936Z"
"019db92c-fa55-7289-bfe3-202b1842ed30","Siham Kettani","female",0.66,90,"senior","EG","Egypt",0.29,"2026-04-23T07:16:39.136Z"
"019db92c-fa55-7289-bfe3-1c5560e6add9","Daniel Jackson","male",0.72,8,"child","US","United States",0.33,"2026-04-23T07:16:37.007Z"
"019db92c-fa55-7289-bfe3-186f76ce48f2","Sarah Wright","female",0.9,67,"senior","US","United States",0.79,"2026-04-23T07:16:36.677Z"
"019db92c-fa55-7289-bfe3-14b53cd2535d","Matthew Torres","male",0.73,7,"child","CA","Canada",0.45,"2026-04-23T07:16:36.330Z"
"019db92c-fa55-7289-bfe3-13bc52122a51","Sizwe Mhlanga","male",0.93,20,"adult","ZW","Zimbabwe",0.65,"2026-04-23T07:16:35.992Z"
"019db92c-fa55-7289-bfe3-0d85c295292a","Nadia Amrani","female",0.73,11,"child","EG","Egypt",0.11,"2026-04-23T07:16:31.354Z"
"019db92c-fa55-7289-bfe3-081f0038565f","Ali Abdi","male",0.97,78,"senior","MZ","Mozambique",0.74,"2026-04-23T07:16:30.568Z"
"019db92c-fa55-7289-bfe3-06a9c3b1a0b6","Emily Wilson","female",0.89,72,"senior","IN","India",0.65,"2026-04-23T07:16:29.581Z"
"019db92c-fa55-7289-bfe3-00e49160b62f","Honorine Kponton","female",0.78,8,"child","CI","Côte d'Ivoire",0.2,"2026-04-23T07:16:29.055Z"
"019db92c-fa55-7289-bfe2-fd1132ca932f","Rumbidzai Mhlanga","female",0.76,72,"senior","ZA","South Africa",0.46,"2026-04-23T07:16:28.684Z"
"019db92c-fa55-7289-bfe2-faaea128016c","Oumou Hounsou","female",0.77,75,"senior","CI","Côte d'Ivoire",0.53,"2026-04-23T07:16:27.996Z"
"019db92c-fa55-7289-bfe2-f536169d7406","Kadiatou Traoré","female",0.89,31,"adult","NG","Nigeria",0.27,"2026-04-23T07:16:27.663Z"
"019db92c-fa55-7289-bfe2-f1f36d2210aa","Ifeoma Agbodji","female",0.84,54,"adult","NG","Nigeria",0.31,"2026-04-23T07:16:27.332Z"
"019db92c-fa55-7289-bfe2-eeabbcffe9b6","Bongani Dube","male",0.95,62,"senior","ZA","South Africa",0.2,"2026-04-23T07:16:26.919Z"
"019db92c-fa55-7289-bfe2-ebd8647744a8","Nabil El Fassi","male",0.69,25,"adult","TN","Tunisia",0.21,"2026-04-23T07:16:24.694Z"
"019db92c-fa55-7289-bfe2-e6fca1cf3caf","Rudo Ncube","female",0.74,50,"adult","ZA","South Africa",0.85,"2026-04-23T07:16:23.315Z"
"019db92c-fa55-7289-bfe2-e3f888ed0204","Zakaria Khalil","male",0.98,60,"senior","TN","Tunisia",0.44,"2026-04-23T07:16:22.971Z"
"019db92c-fa55-7289-bfe2-deaefb007cd9","Nomsa Shabalala","female",0.86,11,"child","LS","Lesotho",0.55,"2026-04-23T07:16:22.658Z"
"019db92c-fa55-7289-bfe2-d91665b87db1","Njoroge Abebe","male",0.89,83,"senior","ET","Ethiopia",0.37,"2026-04-23T07:16:22.277Z"
"019db92c-fa55-7289-bfe2-d427f28c865b","Hervé Segla","male",0.95,19,"teenager","NE","Niger",0.33,"2026-04-23T07:16:21.936Z"
"019db92c-fa55-7289-bfe2-d1fff4868cd9","Nomsa Desta","female",0.85,39,"adult","MG","Madagascar",0.76,"2026-04-23T07:16:21.603Z"
"019db92c-fa55-7289-bfe2-cd200cc247ed","Kola Eze","male",0.74,18,"teenager","GH","Ghana",0.4,"2026-04-23T07:16:21.294Z"
"019db92c-fa55-7289-bfe2-c929109f6948","Bintou Darko","female",0.86,31,"adult","BJ","Benin",0.21,"2026-04-23T07:16:19.576Z"
"019db92c-fa55-7289-bfe2-c511ea657271","Hauwa Waweru","female",0.79,43,"adult","KE","Kenya",0.61,"2026-04-23T07:16:19.236Z"
"019db92c-fa55-7289-bfe2-c181cbbab178","Hafsat Cele","female",0.65,11,"child","UG","Uganda",0.42,"2026-04-23T07:16:18.919Z"
"019db92c-fa55-7289-bfe2-bc7664089331","Aya Bennani","female",0.75,30,"adult","TN","Tunisia",0.21,"2026-04-23T07:16:18.596Z"
"019db92c-fa55-7289-bfe2-b9c2f4d0fa76","Yeshi Nkosi","female",0.76,39,"adult","SS","South Sudan",0.76,"2026-04-23T07:16:18.284Z"
"019db92c-fa55-7289-bfe2-b641e00e0293","Wanja Masondo","female",0.7,30,"adult","KE","Kenya",0.54,"2026-04-23T07:16:17.956Z"
"019db92c-fa55-7289-bfe2-b08dfc2784a9","Ouma Girma","male",0.95,71,"senior","SO","Somalia",0.28,"2026-04-23T07:16:17.635Z"
"019db92c-fa55-7289-bfe2-afff7ae2fdb8","Selamawit Nkosi","female",0.91,18,"teenager","SO","Somalia",0.4,"2026-04-23T07:16:17.336Z"
"019db92c-fa55-7289-bfe2-ab9dc9371eaa","Jason Evans","male",0.67,43,"adult","JP","Japan",0.15,"2026-04-23T07:16:17.024Z"
"019db92c-fa55-7289-bfe2-a6c80d651a90","Waweru Jama","male",0.88,58,"adult","MU","Mauritius",0.47,"2026-04-23T07:16:16.695Z"
"019db92c-fa55-7289-bfe2-a259f6a792d0","Hafsat Bekele","female",0.74,82,"senior","KE","Kenya",0.93,"2026-04-23T07:16:16.384Z"
"019db92c-fa55-7289-bfe2-9c293b9556e2","Susan Brown","female",0.77,41,"adult","GB","United Kingdom",0.94,"2026-04-23T07:16:16.070Z"
"019db92c-fa55-7289-bfe2-98898f9d2d60","Carol Allen","female",0.79,70,"senior","DE","Germany",0.67,"2026-04-23T07:16:15.746Z"
"019db92c-fa55-7289-bfe2-95d1385837c6","Edward Jones","male",0.99,46,"adult","FR","France",0.73,"2026-04-23T07:16:15.435Z"
"019db92c-fa55-7289-bfe2-92c59fd78726","Maryam Haile","female",0.97,71,"senior","TZ","Tanzania",0.41,"2026-04-23T07:16:15.123Z"
"019db92c-fa55-7289-bfe2-8e62f61ba73d","Ifeoma Keïta","female",0.66,71,"senior","NG","Nigeria",0.46,"2026-04-23T07:16:14.784Z"
"019db92c-fa55-7289-bfe2-893bb13d8286","Melissa Garcia","female",0.96,23,"adult","IN","India",0.54,"2026-04-23T07:16:13.880Z"
"019db92c-fa55-7289-bfe2-867a36bbfcee","Bintou Touré","female",0.87,35,"adult","TG","Togo",0.43,"2026-04-23T07:16:13.536Z"
"019db92c-fa55-7289-bfe2-82a90d764c07","Segun Nikiéma","male",0.87,43,"adult","GW","Guinea-Bissau",0.83,"2026-04-23T07:16:13.224Z"
"019db92c-fa55-7289-bfe2-7cd55603aedf","Bongani Girma","male",0.81,16,"teenager","KE","Kenya",0.81,"2026-04-23T07:16:12.911Z"
"019db92c-fa55-7289-bfe2-7a48cf721465","Sadiya Abdi","female",0.93,34,"adult","UG","Uganda",0.18,"2026-04-23T07:16:12.576Z"
"019db92c-fa55-7289-bfe2-766ee42b29f0","Arsène Okonkwo","male",0.78,81,"senior","NG","Nigeria",0.63,"2026-04-23T07:16:12.272Z"
"019db92c-fa55-7289-bfe2-720ddca340ba","Jama Hassan","male",0.79,15,"teenager","RW","Rwanda",0.77,"2026-04-23T07:16:11.944Z"
"019db92c-fa55-7289-bfe2-6c09d47c5e9a","Gary Torres","male",0.66,10,"child","US","United States",0.5,"2026-04-23T07:16:11.604Z"
"019db92c-fa55-7289-bfe2-68bc697b2f4f","Malak Kettani","female",0.9,9,"child","EG","Egypt",0.48,"2026-04-23T07:16:11.279Z"
"019db92c-fa55-7289-bfe2-6509e722fe3a","Kevin Parker","male",0.95,18,"teenager","CN","China",0.19,"2026-04-23T07:16:10.837Z"
"019db92c-fa55-7289-bfe2-62be81ece21d","Ali Tadesse","male",0.84,21,"adult","TZ","Tanzania",0.21,"2026-04-23T07:16:10.166Z"
"019db92c-fa55-7289-bfe2-5d4278f322e5","Femi Adeyemi","male",0.83,78,"senior","GH","Ghana",0.84,"2026-04-23T07:16:09.846Z"
"019db92c-fa55-7289-bfe2-5819e2f212be","Hicham Khatib","male",0.84,31,"adult","EG","Egypt",0.43,"2026-04-23T07:16:09.527Z"
"019db92c-fa55-7289-bfe2-579abb85f80c","Rodrigue Lokossou","male",0.86,44,"adult","NE","Niger",0.93,"2026-04-23T07:16:09.226Z"
"019db92c-fa55-7289-bfe2-514aa8f6f756","Karen Garcia","female",0.8,6,"child","GB","United Kingdom",0.4,"2026-04-23T07:16:08.907Z"
"019db92c-fa55-7289-bfe2-4d1cad1ae100","George Allen","male",0.92,36,"adult","JP","Japan",0.38,"2026-04-23T07:16:08.573Z"
"019db92c-fa55-7289-bfe2-4982ee1185f2","Girma Awino","male",0.97,27,"adult","TZ","Tanzania",0.68,"2026-04-23T07:16:08.240Z"
"019db92c-fa55-7289-bfe2-47ba377b5ed5","Kagiso Farah","male",0.96,13,"teenager","SS","South Sudan",0.6,"2026-04-23T07:16:07.924Z"
"019db92c-fa55-7289-bfe2-40ff63cc36a5","Ouma Khumalo","male",0.89,49,"adult","SS","South Sudan",0.61,"2026-04-23T07:16:07.595Z"
"019db92c-fa55-7289-bfe2-3d24320598cb","Femi Boateng","male",0.95,27,"adult","NG","Nigeria",0.59,"2026-04-23T07:16:07.285Z"
"019db92c-fa55-7289-bfe2-393c4f842895","Bongani Ouma","male",0.93,17,"teenager","MU","Mauritius",0.24,"2026-04-23T07:16:06.976Z"
"019db92c-fa55-7289-bfe2-3449f6c7ac3b","Sipho Farah","male",0.96,34,"adult","DJ","Djibouti",0.19,"2026-04-23T07:16:06.660Z"
"019db92c-fa55-7289-bfe2-30c5a173edf2","Jessica Jones","female",0.93,25,"adult","JP","Japan",0.57,"2026-04-23T07:16:05.790Z"
"019db92c-fa55-7289-bfe2-2f31e5415a8a","Fanta Gbessi","female",0.77,82,"senior","NG","Nigeria",0.73,"2026-04-23T07:16:05.476Z"
"019db92c-fa55-7289-bfe2-2981617e5494","Nadia Benali","female",0.86,51,"adult","DZ","Algeria",0.42,"2026-04-23T07:16:05.169Z"
"019db92c-fa55-7289-bfe2-26d3781b247f","Aster Farah","female",0.95,52,"adult","MW","Malawi",0.75,"2026-04-23T07:16:04.823Z"
"019db92c-fa55-7289-bfe2-20604abc07e1","Gloire Mukendi","female",0.74,23,"adult","CD","DR Congo",0.78,"2026-04-23T07:16:04.500Z"
"019db92c-fa55-7289-bfe2-1ea3747c013f","Stephanie Roberts","female",0.68,48,"adult","DE","Germany",0.42,"2026-04-23T07:16:04.188Z"
"019db92c-fa55-7289-bfe2-1a31cacb62ab","Kathleen Evans","female",0.81,41,"adult","US","United States",0.27,"2026-04-23T07:16:03.871Z"
"019db92c-fa55-7289-bfe2-154451d46104","Matthew Smith","male",0.72,28,"adult","GB","United Kingdom",0.39,"2026-04-23T07:16:03.562Z"
"019db92c-fa55-7289-bfe2-135ec82ed36c","Grâce Bomboko","female",0.78,33,"adult","CD","DR Congo",0.23,"2026-04-23T07:16:03.251Z"
